message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields glideContext (line 55), signature (line 56), diskCacheStrategy (line 61), options (line 62), callback (line 63), stage (line 65), runReason (line 66), currentSourceKey (line 72), currentAttemptingKey (line 73) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.load.engine.DecodeJob	DecodeJob(com.bumptech.glide.load.engine.DecodeJob.DiskCacheProvider,androidx.core.util.Pools.Pool<com.bumptech.glide.load.engine.DecodeJob<?>>)	3069	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	null	null	null	null	null	null
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeJob	releaseInternal()	5860	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	FIELD	com.bumptech.glide.load.engine.DecodeJob	null	glideContext	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeJob	releaseInternal()	5885	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	FIELD	com.bumptech.glide.load.engine.DecodeJob	null	signature	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeJob	releaseInternal()	5907	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	FIELD	com.bumptech.glide.load.engine.DecodeJob	null	options	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeJob	releaseInternal()	5968	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	FIELD	com.bumptech.glide.load.engine.DecodeJob	null	callback	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeJob	releaseInternal()	5989	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	FIELD	com.bumptech.glide.load.engine.DecodeJob	null	stage	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeJob	releaseInternal()	6062	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	FIELD	com.bumptech.glide.load.engine.DecodeJob	null	currentSourceKey	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
DEREFERENCE_NULLABLE	dereferenced expression priority is @Nullable	com.bumptech.glide.load.engine.DecodeJob	getPriority()	6539	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.bumptech.glide.load.engine.DecodeJob	getNextGenerator()	9795	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	METHOD	com.bumptech.glide.load.engine.DecodeJob	getNextGenerator()	null	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
PASS_NULLABLE	passing @Nullable parameter 'currentDataSource' where @NonNull is required	com.bumptech.glide.load.engine.DecodeJob	decodeFromRetrievedData()	13960	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	PARAMETER	com.bumptech.glide.load.engine.DecodeJob	<Data>decodeFromData(com.bumptech.glide.load.data.DataFetcher<?>,Data,com.bumptech.glide.load.DataSource)	dataSource	2	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
